url,id,make,model,price,year,type,status,mileage,trim,scraped_at,address,city,state,zip,mpg_city,mpg_hwy,cylinders_count,engine,horsepower,torque,fuel_type,drivetrain,color,transmission,doors,seats,vin,stock_number,curb_weight,msrp,displacement
https://www.carvana.com/vehicle/1898997,1898997,Nissan,Sentra,17990,2018,Sedan,Available,24963,S Sedan 4D,2021-10-09 13:30:52,1420 Toshiba Dr,Lebanon,TN,37087,27.0,35.0,4.0,"4-Cyl, 1.8 Liter",130.0,128.0,Gas,FWD,Silver,"Manual, 6-Spd",4,5,3N1AB7AP5JY228380,2001142726,2874.0,19170,1.8
https://www.carvana.com/vehicle/1925548,1925548,Volkswagen,Jetta,20590,2019,Sedan,Available,31539,1.4T S Sedan 4D,2021-10-09 13:30:54,1925 Concord Pkwy S,Concord,NC,28027,30.0,40.0,4.0,"4-Cyl, Turbo, 1.4 Liter",,,Gas,FWD,Gray,"Automatic, 8-Spd & Tiptronic",4,5,3VWC57BU1KM120619,2001185669,2970.0,20240,
https://www.carvana.com/vehicle/1993894,1993894,Volkswagen,Passat,19590,2017,Sedan,Available,51097,1.8T SE Sedan 4D,2021-10-09 13:30:55,1951 Morgan Rd,Bessemer,AL,35022,23.0,34.0,4.0,"4-Cyl, Turbo, 1.8 Liter",170.0,184.0,Gas,FWD,Gray,"Auto, 6-Spd Tiptronic Spt",4,5,1VWBT7A38HC007707,2001272406,3263.0,26640,1.8
https://www.carvana.com/vehicle/1899456,1899456,Acura,TLX,18990,2015,Sedan,Available,85591,2.4 Sedan 4D,2021-10-09 13:30:58,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,24.0,35.0,4.0,"4-Cyl, VTEC, 2.4 Liter",206.0,182.0,Gas,FWD,Silver,"Auto, 8-Spd DCT SptShft",4,5,19UUB1F37FA022200,2001138997,3483.0,34725,2.4
https://www.carvana.com/vehicle/1856416,1856416,Toyota,Camry,21590,2017,Sedan,Available,41220,SE Sedan 4D,2021-10-09 13:31:01,1925 Concord Pkwy S,Concord,NC,28027,24.0,33.0,4.0,"4-Cyl, 2.5 Liter",,,Gas,FWD,White,"Auto, 6-Spd SeqShft",4,5,4T1BF1FK6HU415507,2001049485,3300.0,25084,
https://www.carvana.com/vehicle/1994095,1994095,Bmw,i3,16990,2014,Hatchback,Available,50335,Hatchback 4D,2021-10-09 13:31:03,63 Pierce Rd,Winder,GA,30680,,,,AC Electric Motor,168.0,184.0,Electric,RWD,Gray,"Automatic, 1-Spd",4,4,WBY1Z2C50EV283733,2001277624,2860.0,42650,
https://www.carvana.com/vehicle/1997698,1997698,Hyundai,Elantra,19990,2020,Sedan,Available,28359,SE Sedan 4D,2021-10-09 13:31:05,1925 Concord Pkwy S,Concord,NC,28027,31.0,41.0,4.0,"4-Cyl, 2.0 Liter",147.0,132.0,Gas,FWD,Blue,"Automatic, IVT",4,5,5NPD74LF7LH543955,2001250498,2844.0,20275,2.0
https://www.carvana.com/vehicle/2027006,2027006,Toyota,Camry,19990,2014,Sedan,Available,40384,Hybrid XLE Sedan 4D,2021-10-09 13:31:07,1951 Morgan Rd,Bessemer,AL,35022,40.0,38.0,4.0,"4-Cyl, Hybrid, 2.5 Liter",200.0,,Hybrid,FWD,White,"Automatic, CVT",4,5,4T1BD1FK6EU102684,2001296099,3525.0,30494,2.5
https://www.carvana.com/vehicle/1959184,1959184,Volkswagen,Jetta,18990,2017,Sedan,Available,38544,1.4T SE Sedan 4D,2021-10-09 13:31:10,3700 Bannon Island Road,Haines City,FL,33844,28.0,38.0,4.0,"4-Cyl, Turbo, 1.4 Liter",,,Gas,FWD,Red,Auto 6-Spd w/Tptrnc & Spt,4,5,3VWDB7AJ0HM403249,2001181040,3025.0,22815,
https://www.carvana.com/vehicle/1864495,1864495,Subaru,XV Crosstrek,18990,2014,SUV,Available,80296,Premium Sport Utility 4D,2021-10-09 13:31:13,1951 Morgan Rd,Bessemer,AL,35022,25.0,33.0,4.0,"4-Cyl, PZEV, 2.0 Liter",148.0,145.0,Gas,AWD,Silver,"Auto, CVT Manual Mode",4,5,JF2GPACC0E8272774,2001115022,3208.0,23820,2.0
https://www.carvana.com/vehicle/2003463,2003463,Ford,Fusion,20990,2018,Sedan,Available,44635,SE Sedan 4D,2021-10-09 13:31:16,63 Pierce Rd,Winder,GA,30680,23.0,34.0,4.0,"4-Cyl, EcoBoost, Turbo, 1.5 Liter",181.0,185.0,Gas,FWD,Silver,"Automatic, 6-Spd w/SelectShift",4,5,3FA6P0HD6JR232185,2001290342,3448.0,24385,1.5
https://www.carvana.com/vehicle/2004374,2004374,Chevrolet,Impala,22590,2018,Sedan,Available,67497,LT Sedan 4D,2021-10-09 13:31:17,63 Pierce Rd,Winder,GA,30680,,,6.0,"V6, 3.6 Liter",305.0,264.0,Gas,FWD,White,"Automatic, 6-Spd",4,5,2G1105S36J9131961,2001285170,,31095,3.6
https://www.carvana.com/vehicle/2024342,2024342,Honda,Accord,20990,2017,Sedan,Available,77074,Sport Sedan 4D,2021-10-09 13:31:20,1420 Toshiba Dr,Lebanon,TN,37087,26.0,34.0,4.0,"4-Cyl, PZEV, 2.4 Liter",189.0,182.0,Gas,FWD,White,"Auto, CVT w/Sport Mode",4,5,1HGCR2F54HA183685,2001305610,3369.0,26205,2.4
https://www.carvana.com/vehicle/2001248,2001248,Toyota,RAV4,22990,2016,SUV,Available,32521,LE Sport Utility 4D,2021-10-09 13:31:22,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,24.0,31.0,4.0,"4-Cyl, 2.5 Liter",176.0,172.0,Gas,FWD,Silver,"Automatic, 6-Spd",4,5,2T3ZFREV0GW308905,2001291929,3570.0,27069,2.5
https://www.carvana.com/vehicle/1952602,1952602,Acura,ILX,20990,2016,Sedan,Available,49415,Sedan 4D,2021-10-09 13:31:25,1925 Concord Pkwy S,Concord,NC,28027,25.0,36.0,4.0,"4-Cyl, i-VTEC, 2.4 Liter",201.0,180.0,Gas,FWD,Black,"Auto, 8-Spd DCT SptShft",4,5,19UDE2F89GA007000,2001217834,3093.0,28840,2.4
https://www.carvana.com/vehicle/1959076,1959076,Volkswagen,Jetta,14990,2014,Sedan,Available,52608,2.0L S Sedan 4D,2021-10-09 13:31:27,63 Pierce Rd,Winder,GA,30680,23.0,29.0,4.0,"4-Cyl, 2.0 Liter",115.0,125.0,Gas,FWD,White,Auto 6-Spd w/Tptrnc & Spt,4,5,3VW2K7AJ1EM437218,2001237311,2935.0,20140,2.0
https://www.carvana.com/vehicle/1978518,1978518,Nissan,Maxima,23990,2016,Sedan,Available,62325,SV Sedan 4D,2021-10-09 13:31:30,63 Pierce Rd,Winder,GA,30680,22.0,30.0,6.0,"V6, 3.5 Liter",,,Gas,FWD,White,"Automatic, CVT",4,5,1N4AA6AP8GC408082,2001229920,3488.0,35355,
https://www.carvana.com/vehicle/1993899,1993899,Buick,Encore,20590,2016,SUV,Available,16684,Convenience Sport Utility 4D,2021-10-09 13:31:32,1420 Toshiba Dr,Lebanon,TN,37087,25.0,33.0,4.0,"4-Cyl, ECOTEC, 1.4T",138.0,148.0,Gas,FWD,Gray,"Auto, 6-Spd OD ShftCtrl",4,5,KL4CJBSB9GB745813,2001261297,3237.0,27280,1.4
https://www.carvana.com/vehicle/1993930,1993930,Ford,Escape,21590,2018,SUV,Available,46125,SE Sport Utility 4D,2021-10-09 13:31:34,63 Pierce Rd,Winder,GA,30680,23.0,30.0,4.0,"4-Cyl, EcoBoost, Turbo, 1.5 Liter",179.0,177.0,Gas,FWD,Gray,"Auto, 6-Spd w/SelShft",4,5,1FMCU0GD8JUB95085,2001281499,3226.0,27190,1.5
https://www.carvana.com/vehicle/1997765,1997765,Volkswagen,Golf SportWagen,20990,2015,Wagon,Available,43625,TDI S Wagon 4D,2021-10-09 13:32:41,1420 Toshiba Dr,Lebanon,TN,37087,31.0,40.0,4.0,4-Cyl PZEV Turbo Dsl 2.0L,150.0,236.0,Diesel,FWD,Silver,"Auto, 6-Spd DSG Tptrnc SM",4,5,3VWCA7AU6FM515687,2001235589,,26515,2.0
https://www.carvana.com/vehicle/1894483,1894483,Chevrolet,Spark EV,13990,2015,Hatchback,Available,34096,2LT Hatchback 4D,2021-10-09 13:32:44,1925 Concord Pkwy S,Concord,NC,28027,,,,Electric Motor,140.0,327.0,Electric,FWD,Silver,Single-Speed Fixed Gear,4,4,KL8CL6S01FC818678,2001164558,2866.0,27885,
https://www.carvana.com/vehicle/1994512,1994512,Hyundai,Sonata,18590,2015,Sedan,Available,49913,Sport Sedan 4D,2021-10-09 13:32:47,1951 Morgan Rd,Bessemer,AL,35022,24.0,35.0,4.0,"4-Cyl, 2.4 Liter",185.0,178.0,Gas,FWD,Brown,"Auto, 6-Spd w/Shiftronic & Drive Mode Select",4,5,5NPE34AFXFH237016,2001221421,,24000,2.4
https://www.carvana.com/vehicle/1993911,1993911,Chevrolet,Spark,15990,2017,Hatchback,Available,14725,LS Hatchback 4D,2021-10-09 13:32:49,1951 Morgan Rd,Bessemer,AL,35022,29.0,38.0,4.0,"4-Cyl, ECOTEC, 1.4L",98.0,94.0,Gas,FWD,Blue,"Manual, 5-Spd",4,4,KL8CA6SA0HC823033,2001241255,2278.0,14975,1.4
https://www.carvana.com/vehicle/1967115,1967115,Jeep,Patriot,18990,2016,SUV,Available,51693,75th Anniversary Sport Utility 4D,2021-10-09 13:32:52,63 Pierce Rd,Winder,GA,30680,21.0,27.0,4.0,"4-Cyl, 2.4 Liter",172.0,165.0,Gas,4WD,Green,"Auto, 6-Spd AutoStick",4,5,1C4NJRBB7GD775663,2001242523,,22900,2.4
https://www.carvana.com/vehicle/1967365,1967365,Honda,Civic,20590,2017,Sedan,Available,41298,LX Sedan 4D,2021-10-09 13:32:55,1951 Morgan Rd,Bessemer,AL,35022,31.0,40.0,4.0,"4-Cyl, i-VTEC, 2.0 Liter",158.0,138.0,Gas,FWD,Blue,"Automatic, CVT",4,5,19XFC2F5XHE021067,2001248808,2751.0,20430,2.0
https://www.carvana.com/vehicle/1997524,1997524,Kia,Forte,21590,2019,Sedan,Available,19315,LXS Sedan 4D,2021-10-09 13:32:57,63 Pierce Rd,Winder,GA,30680,30.0,40.0,4.0,"4-Cyl, 2.0 Liter",,,Gas,FWD,Red,"Automatic, i-CVT",4,5,3KPF24AD1KE086054,2001282815,2903.0,20115,2.0
https://www.carvana.com/vehicle/1994514,1994514,Buick,Encore,20590,2018,SUV,Available,46959,Preferred Sport Utility 4D,2021-10-09 13:32:59,1951 Morgan Rd,Bessemer,AL,35022,27.0,33.0,4.0,"4-Cyl, ECOTEC, 1.4T",138.0,148.0,Gas,FWD,Red,"Auto, 6-Spd OD ShftCtrl",4,5,KL4CJASB3JB724490,2001256596,3237.0,25360,1.4
https://www.carvana.com/vehicle/2003496,2003496,Toyota,Corolla iM,21590,2018,Hatchback,Available,15658,Hatchback 4D,2021-10-09 13:33:01,63 Pierce Rd,Winder,GA,30680,28.0,36.0,4.0,"4-Cyl, 1.8 Liter",137.0,126.0,Gas,FWD,Green,"Auto, CVTi-S Sport Seq",4,5,JTNKARJEXJJ562385,2001286579,3031.0,20510,1.8
https://www.carvana.com/vehicle/1973817,1973817,Buick,Enclave,17590,2012,SUV,Available,79116,Leather Sport Utility 4D,2021-10-09 13:33:04,63 Pierce Rd,Winder,GA,30680,17.0,24.0,6.0,"V6, 3.6 Liter",288.0,270.0,Gas,FWD,Red,"Auto, 6-Spd Overdrive",4,8,5GAKRCED5CJ331085,2001225316,4780.0,42395,3.6
https://www.carvana.com/vehicle/2027037,2027037,Ford,Mustang,21990,2014,Convertible,Available,50330,V6 Convertible 2D,2021-10-09 13:33:06,1925 Concord Pkwy S,Concord,NC,28027,19.0,30.0,6.0,"V6, 3.7 Liter",305.0,280.0,Gas,RWD,Gray,"Auto, 6-Spd SelectShift",2,4,1ZVBP8EM1E5290335,2001310103,3630.0,30385,3.7
https://www.carvana.com/vehicle/1939855,1939855,Chevrolet,Trax,21990,2020,SUV,Available,22324,LT Sport Utility 4D,2021-10-09 13:33:08,1420 Toshiba Dr,Lebanon,TN,37087,26.0,31.0,4.0,"4-Cyl, ECOTEC, Turbo, 1.4 Liter",138.0,148.0,Gas,FWD,White,"Automatic, 6-Spd",4,5,KL7CJLSB8LB042609,2001205948,3146.0,24460,1.4
https://www.carvana.com/vehicle/2027767,2027767,Hyundai,Elantra,17990,2018,Sedan,Available,36202,SE Sedan 4D,2021-10-09 13:33:11,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,29.0,38.0,4.0,"4-Cyl, 2.0 Liter",147.0,132.0,Gas,FWD,Black,"Auto, 6-Spd Shiftronic",4,5,5NPD74LF6JH397979,2001303502,2811.0,18835,2.0
https://www.carvana.com/vehicle/1933045,1933045,Hyundai,Accent,19590,2018,Sedan,Available,11078,SE Sedan 4D,2021-10-09 13:33:14,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,28.0,38.0,4.0,"4-Cyl, 1.6 Liter",130.0,119.0,Gas,FWD,Gray,"Auto, 6-Spd w/Overdrive",4,5,3KPC24A31JE032133,2001206193,2679.0,16985,1.6
https://www.carvana.com/vehicle/2003493,2003493,Chevrolet,Volt,14990,2014,Sedan,Available,86791,Sedan 4D,2021-10-09 13:33:16,63 Pierce Rd,Winder,GA,30680,,,,Voltec Electric Drive,,,Electric,FWD,Gray,Single-Speed Fixed Gear,4,4,1G1RE6E42EU169162,2001293493,3786.0,34995,1.4
https://www.carvana.com/vehicle/1827117,1827117,Honda,Civic,15990,2013,Sedan,Available,93407,EX-L Sedan 4D,2021-10-09 13:33:18,1420 Toshiba Dr,Lebanon,TN,37087,28.0,39.0,4.0,"4-Cyl, i-VTEC, 1.8 Liter",140.0,128.0,Gas,FWD,Burgundy,"Automatic, 5-Spd",4,5,19XFB2F92DE217651,2001065004,2868.0,23055,1.8
https://www.carvana.com/vehicle/1861313,1861313,Ford,Escape,19990,2016,SUV,Available,46266,SE Sport Utility 4D,2021-10-09 13:33:21,63 Pierce Rd,Winder,GA,30680,21.0,28.0,4.0,"4-Cyl, EcoBoost, 2.0T",240.0,270.0,Gas,4WD,Black,"Auto, 6-Spd SelectShift",4,5,1FMCU9G90GUA95796,2001111611,3526.0,26195,2.0
https://www.carvana.com/vehicle/1921277,1921277,Kia,Optima,19990,2017,Sedan,Available,50532,LX Sedan 4D,2021-10-09 13:33:23,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,24.0,34.0,4.0,"4-Cyl, 2.4 Liter",,,Gas,FWD,Blue,"Auto, 6-Spd Sportmatic",4,5,5XXGT4L34HG170360,2001176357,3219.0,23095,
https://www.carvana.com/vehicle/2004152,2004152,Dodge,Grand Caravan Passenger,22990,2018,Minivan,Available,70107,SXT Minivan 4D,2021-10-09 13:33:26,1925 Concord Pkwy S,Concord,NC,28027,17.0,25.0,6.0,"V6, Flex Fuel, 3.6 Liter",283.0,260.0,FlexFuel,FWD,Gray,"Automatic, 6-Spd",4,7,2C4RDGCG0JR361247,2001290288,4510.0,32745,3.6
https://www.carvana.com/vehicle/1861965,1861965,Kia,Soul,15990,2017,Wagon,Available,77999,Wagon 4D,2021-10-09 13:33:29,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,25.0,30.0,4.0,"4-Cyl, 1.6 Liter",130.0,118.0,Gas,FWD,Black,"Automatic, 6-Spd",4,5,KNDJN2A29H7482116,2001111023,2942.0,18595,1.6
https://www.carvana.com/vehicle/1862853,1862853,Kia,Sportage,20590,2018,SUV,Available,57554,LX Sport Utility 4D,2021-10-09 13:33:31,63 Pierce Rd,Winder,GA,30680,21.0,25.0,4.0,"4-Cyl, GDI, 2.4 Liter",,,Gas,AWD,Silver,"Automatic, 6-Spd w/Overdrive & Sportmatic",4,5,KNDPMCAC2J7371635,2001059156,3305.0,24590,
https://www.carvana.com/vehicle/2027237,2027237,Ford,Fusion,17990,2017,Sedan,Available,71173,SE Sedan 4D,2021-10-09 13:33:33,63 Pierce Rd,Winder,GA,30680,23.0,34.0,4.0,"4-Cyl, EcoBoost, 1.5T",,,Gas,FWD,Burgundy,"Auto, 6-Spd SelectShift",4,5,3FA6P0HD0HR334222,2001308455,3415.0,24125,1.0
https://www.carvana.com/vehicle/2003731,2003731,Jeep,Grand Cherokee,21990,2015,SUV,Available,72674,Laredo E Sport Utility 4D,2021-10-09 13:33:36,1420 Toshiba Dr,Lebanon,TN,37087,17.0,25.0,6.0,"V6, Flex Fuel, 3.6 Liter",290.0,260.0,FlexFuel,2WD,Gray,"Automatic, 8-Spd",4,5,1C4RJEAG6FC634868,2001255862,4545.0,32990,3.6
https://www.carvana.com/vehicle/2000561,2000561,Audi,Q3,24590,2017,SUV,Available,57891,Premium Sport Utility 4D,2021-10-09 13:34:44,1951 Morgan Rd,Bessemer,AL,35022,20.0,28.0,4.0,"4-Cyl, Turbo, 2.0 Liter",200.0,207.0,Gas,FWD,Black,"Auto, 6-Spd w/Tiptronic",4,5,WA1BCCFSXHR016363,2001283032,3682.0,35350,2.0
https://www.carvana.com/vehicle/2027698,2027698,Kia,Soul,17590,2017,Wagon,Available,36960,Wagon 4D,2021-10-09 13:34:46,63 Pierce Rd,Winder,GA,30680,25.0,30.0,4.0,"4-Cyl, 1.6 Liter",130.0,118.0,Gas,FWD,Black,"Automatic, 6-Spd",4,5,KNDJN2A25H7439313,2001312207,2942.0,18595,1.6
https://www.carvana.com/vehicle/1970919,1970919,Jeep,Compass,24990,2019,SUV,Available,40191,Latitude Sport Utility 4D,2021-10-09 13:34:48,1925 Concord Pkwy S,Concord,NC,28027,22.0,30.0,4.0,"4-Cyl, MultiAir, 2.4 Liter",,,Gas,4WD,Gray,"Automatic, 9-Spd",4,5,3C4NJDBB4KT599919,2001246291,,27590,2.4
https://www.carvana.com/vehicle/1997719,1997719,Ford,EcoSport,18990,2018,SUV,Available,32109,S Sport Utility 4D,2021-10-09 13:34:52,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,27.0,29.0,3.0,"3-Cyl, Turbo, 1.0L",123.0,125.0,Gas,FWD,Gray,"Auto, 6-Spd SelectShift",4,5,MAJ3P1REXJC176282,2001283682,3020.0,20990,1.0
https://www.carvana.com/vehicle/1899242,1899242,Kia,Soul,15990,2015,Wagon,Available,87200,! Wagon 4D,2021-10-09 13:34:52,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,23.0,31.0,4.0,"4-Cyl, 2.0 Liter",164.0,151.0,Gas,FWD,Blue,"Auto, 6-Spd Sportmatic",4,5,KNDJX3A58F7215332,2001163635,2837.0,21615,2.0
https://www.carvana.com/vehicle/2003994,2003994,Nissan,Altima,16990,2015,Sedan,Available,64689,2.5 S Sedan 4D,2021-10-09 13:34:56,63 Pierce Rd,Winder,GA,30680,27.0,38.0,4.0,"4-Cyl, 2.5 Liter",,,Gas,FWD,Red,"Automatic, Xtronic CVT",4,5,1N4AL3AP3FC492397,2001279717,3193.0,23370,2.5
https://www.carvana.com/vehicle/1939045,1939045,Kia,Forte,17590,2018,Sedan,Available,29783,LX Sedan 4D,2021-10-09 13:34:57,1951 Morgan Rd,Bessemer,AL,35022,29.0,37.0,4.0,"4-Cyl, 2.0 Liter",147.0,132.0,Gas,FWD,Blue,"Automatic, 6-Spd w/Sportmatic",4,5,3KPFK4A75JE175859,2001204203,2928.0,18045,2.0
https://www.carvana.com/vehicle/1827777,1827777,Chevrolet,Malibu,19990,2016,Sedan,Available,56288,LT Sedan 4D,2021-10-09 13:34:59,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,27.0,37.0,4.0,"4-Cyl, Turbo, 1.5 Liter",,,Gas,FWD,White,"Automatic, 6-Spd",4,5,1G1ZE5ST4GF193492,2001032582,3126.0,26220,
https://www.carvana.com/vehicle/1873437,1873437,Nissan,Sentra,17990,2018,Sedan,Available,50039,SV Sedan 4D,2021-10-09 13:35:01,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,29.0,37.0,4.0,"4-Cyl, 1.8 Liter",,,Gas,FWD,Black,"Auto, CVT w/Xtronic",4,5,3N1AB7AP8JL663066,2001119824,2880.0,19980,
https://www.carvana.com/vehicle/1993938,1993938,Mini,Countryman,21590,2016,Hatchback,Available,49400,Cooper S ALL4 Hatchback 4D,2021-10-09 13:35:04,1951 Morgan Rd,Bessemer,AL,35022,23.0,30.0,4.0,"4-Cyl, Turbo, 1.6 Liter",181.0,177.0,Gas,AWD,Silver,"Auto, 6-Spd Steptronic",4,5,WMWZC5C55GWU20005,2001281167,3208.0,31950,1.6
https://www.carvana.com/vehicle/1952473,1952473,Chrysler,300,22990,2016,Sedan,Available,37856,300 Limited Sedan 4D,2021-10-09 13:35:07,1420 Toshiba Dr,Lebanon,TN,37087,19.0,31.0,6.0,"V6, 3.6 Liter",292.0,260.0,Gas,RWD,Gray,"Automatic, 8-Spd",4,5,2C3CCAAG5GH194508,2001188290,3992.0,33010,3.6
https://www.carvana.com/vehicle/1836570,1836570,Toyota,Corolla,20990,2020,Sedan,Available,43418,LE Sedan 4D,2021-10-09 13:35:10,63 Pierce Rd,Winder,GA,30680,30.0,38.0,4.0,"4-Cyl, 1.8 Liter",,,Gas,FWD,Silver,"Automatic, CVTi-S",4,5,JTDEPRAE9LJ038258,2001040881,2955.0,20905,
https://www.carvana.com/vehicle/2003592,2003592,Kia,Rio,20990,2020,Sedan,Available,18548,LX Sedan 4D,2021-10-09 13:35:12,63 Pierce Rd,Winder,GA,30680,33.0,41.0,4.0,"4-Cyl, 1.6 Liter",120.0,112.0,Gas,FWD,Black,"Automatic, IVT",4,5,3KPA24AD8LE328138,2001293402,,16815,1.6
https://www.carvana.com/vehicle/1909954,1909954,Ford,Fusion,16990,2016,Sedan,Available,61174,S Sedan 4D,2021-10-09 13:35:15,1925 Concord Pkwy S,Concord,NC,28027,22.0,34.0,4.0,"4-Cyl, 2.5 Liter",,,Gas,FWD,Silver,"Auto, 6-Spd SelectShift",4,5,3FA6P0G77GR237853,2001119819,3431.0,23135,
https://www.carvana.com/vehicle/1959028,1959028,Mitsubishi,Outlander,22990,2017,SUV,Available,34141,SE Sport Utility 4D,2021-10-09 13:35:17,1951 Morgan Rd,Bessemer,AL,35022,25.0,30.0,4.0,"4-Cyl, 2.4 Liter",,,Gas,2WD,Black,"Automatic, CVT",4,7,JA4AD3A33HZ070323,2001227816,3373.0,25490,2.4
https://www.carvana.com/vehicle/2003497,2003497,Toyota,Yaris,14990,2015,Sedan,Available,81080,L Hatchback Sedan 4D,2021-10-09 13:35:19,1925 Concord Pkwy S,Concord,NC,28027,30.0,36.0,4.0,"4-Cyl, 1.5 Liter",106.0,103.0,Gas,FWD,White,"Automatic, 4-Spd",4,5,VNKKTUD37FA041540,2001285889,2335.0,16770,1.5
https://www.carvana.com/vehicle/2004169,2004169,Kia,Forte,18590,2018,Sedan,Available,28823,S Sedan 4D,2021-10-09 13:35:21,1925 Concord Pkwy S,Concord,NC,28027,29.0,37.0,4.0,"4-Cyl, 2.0 Liter",147.0,132.0,Gas,FWD,Red,"Automatic, 6-Spd w/Sportmatic",4,5,3KPFL4A71JE257729,2001284079,2976.0,20295,2.0
https://www.carvana.com/vehicle/1967752,1967752,Jeep,Cherokee,22590,2017,SUV,Available,38927,Sport SUV 4D,2021-10-09 13:35:24,1925 Concord Pkwy S,Concord,NC,28027,21.0,28.0,4.0,"4-Cyl, 2.4 Liter",180.0,171.0,Gas,4WD,White,"Automatic, 9-Spd",4,5,1C4PJMAB1HW583500,2001248728,3655.0,25185,2.4
https://www.carvana.com/vehicle/2035944,2035944,Buick,Enclave,22990,2016,SUV,Available,85969,Leather Sport Utility 4D,2021-10-09 13:35:25,63 Pierce Rd,Winder,GA,30680,15.0,22.0,6.0,"V6, 3.6 Liter",288.0,270.0,Gas,FWD,Silver,"Auto, 6-Spd Overdrive",4,8,5GAKRBKD3GJ239090,2001312884,4724.0,44795,3.6
https://www.carvana.com/vehicle/1872020,1872020,Hyundai,Tucson,20590,2018,SUV,Available,72718,SEL Sport Utility 4D,2021-10-09 13:35:28,1925 Concord Pkwy S,Concord,NC,28027,21.0,26.0,4.0,"4-Cyl, 2.0 Liter",,,Gas,AWD,Gray,"Auto, 6-Spd Shiftronic",4,5,KM8J3CA46JU752189,2001074938,3300.0,24780,
https://www.carvana.com/vehicle/1986651,1986651,Kia,Rio,19590,2019,Hatchback,Available,51249,S Hatchback 4D,2021-10-09 13:35:31,1925 Concord Pkwy S,Concord,NC,28027,28.0,37.0,4.0,"4-Cyl, 1.6 Liter",,,Gas,FWD,Blue,"Automatic, 6-Spd w/Sportmatic",4,5,3KPA25AB7KE249370,2001133835,2714.0,17415,
https://www.carvana.com/vehicle/1894572,1894572,Hyundai,Santa Fe,22590,2013,SUV,Available,49742,Limited Sport Utility 4D,2021-10-09 13:35:33,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,18.0,24.0,6.0,"V6, GDI, 3.3 Liter",290.0,252.0,Gas,AWD,Black,"Auto, 6-Spd w/Shiftronic",4,6,KM8SRDHFXDU011984,2001152476,3869.0,33945,3.3
https://www.carvana.com/vehicle/1866815,1866815,Hyundai,Sonata,20590,2016,Sedan,Available,39119,SE Sedan 4D,2021-10-09 13:35:37,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,25.0,38.0,4.0,"4-Cyl, 2.4 Liter",,,Gas,FWD,White,"Auto, 6-Spd w/Shiftronic & Drive Mode Select",4,5,5NPE24AF9GH327892,2001091645,3250.0,22585,
https://www.carvana.com/vehicle/1967155,1967155,Nissan,Rogue Sport,21590,2017,SUV,Available,21781,SV Sport Utility 4D,2021-10-09 13:36:44,63 Pierce Rd,Winder,GA,30680,25.0,32.0,4.0,"4-Cyl, 2.0 Liter",141.0,147.0,Gas,FWD,Red,"Auto, CVT Xtronic",4,7,JN1BJ1CP7HW013294,2001240418,3380.0,25345,2.0
https://www.carvana.com/vehicle/2004180,2004180,Toyota,Venza,18990,2013,Wagon,Available,86339,XLE Wagon 4D,2021-10-09 13:36:45,1925 Concord Pkwy S,Concord,NC,28027,19.0,26.0,6.0,"V6, 3.5 Liter",268.0,246.0,Gas,FWD,White,"Automatic, 6-Spd",4,5,4T3ZK3BB4DU062794,2001284584,4045.0,38170,3.5
https://www.carvana.com/vehicle/2024330,2024330,Mazda,MAZDA3,23590,2017,Hatchback,Available,11703,Touring 2.5 Hatchback 4D,2021-10-09 13:36:48,1123 Cantrell Sansom Rd,Blue Mound,TX,76131,26.0,35.0,4.0,"4-Cyl, SKYACTIV-G, 2.5L",184.0,185.0,Gas,FWD,Gray,"Auto, 6-Spd SKYACTIV-Drv",4,5,3MZBN1L34HM132996,2001314012,3098.0,24720,2.5
https://www.carvana.com/vehicle/2000557,2000557,Chevrolet,Equinox,17990,2014,SUV,Available,51081,LS Sport Utility 4D,2021-10-09 13:36:50,1420 Toshiba Dr,Lebanon,TN,37087,22.0,32.0,4.0,"4-Cyl, 2.4 Liter",182.0,172.0,Gas,FWD,Beige,"Automatic, 6-Spd",4,5,2GNALAEK3E6328210,2001288455,3777.0,25315,2.4
https://www.carvana.com/vehicle/1929457,1929457,Buick,Verano,16990,2015,Sedan,Available,35216,Sedan 4D,2021-10-09 13:36:53,1925 Concord Pkwy S,Concord,NC,28027,21.0,32.0,4.0,"4-Cyl, ECOTEC, 2.4L",180.0,171.0,Gas,FWD,Silver,"Auto, 6-Spd w/Shft Ctrl",4,5,1G4PP5SK9F4168111,2001175804,3420.0,24605,2.4
